vol;deb;fin;frequence
DL1414;03/02/2024;02/03/2024;6
DL1414;11/03/2024;11/03/2024;1
DL1414;01/04/2024;01/04/2024;1
DL1414;06/04/2024;06/04/2024;6
DL1414;09/04/2024;06/05/2024;12345
DL1414;07/05/2024;06/06/2024;12345
DL1414;12/05/2024;19/05/2024;7
DL1414;26/05/2024;26/05/2024;7
DL1414;02/06/2024;02/06/2024;7
DL1414;07/06/2024;23/07/2024;123456
DL1414;24/07/2024;29/07/2024;13
DL1414;25/07/2024;27/07/2024;456
DL1414;30/07/2024;05/08/2024;12346
DL1414;02/08/2024;06/08/2024;25
DL1414;07/08/2024;26/10/2024;123456
DL1414;28/10/2024;02/11/2024;123456
DL1417;20/01/2024;10/02/2024;6
DL1417;17/02/2024;02/03/2024;6
DL1417;09/03/2024;09/03/2024;6
DL1417;09/09/2024;25/10/2024;123456
DL1417;15/09/2024;06/10/2024;7
DL1417;13/10/2024;20/10/2024;7
DL1417;26/10/2024;02/11/2024;6
DL1417;27/10/2024;27/10/2024;7
DL1417;28/10/2024;01/11/2024;12345
DL1432;09/04/2024;02/05/2024;1234
DL1432;12/04/2024;03/05/2024;5
DL1432;13/04/2024;04/05/2024;6
DL1432;14/04/2024;05/05/2024;7
DL1432;06/05/2024;06/05/2024;1
DL1433;07/06/2024;26/10/2024;1234567
DL1433;27/10/2024;02/11/2024;1234567
DL1433B;07/06/2024;26/10/2024;1234567
DL1433B;27/10/2024;02/11/2024;1234567
DL1435;16/01/2024;05/03/2024;12
DL1435;19/01/2024;08/03/2024;5
DL1435;31/01/2024;07/02/2024;3
DL1435;01/02/2024;08/02/2024;4
DL1435;14/02/2024;21/02/2024;3
DL1435;15/02/2024;15/02/2024;4
DL1435;22/02/2024;22/02/2024;4
DL1435;25/02/2024;25/02/2024;7
DL1435;28/02/2024;28/02/2024;3
DL1435;29/02/2024;29/02/2024;4
DL1435;03/03/2024;06/03/2024;37
DL1435;07/03/2024;07/03/2024;4
DL1436;20/01/2024;09/03/2024;6
DL1436;02/02/2024;09/02/2024;57
DL1436;06/02/2024;07/03/2024;24
DL1436;07/02/2024;21/02/2024;3
DL1436;11/02/2024;18/02/2024;7
DL1436;12/02/2024;04/03/2024;1
DL1436;16/02/2024;16/02/2024;5
DL1436;23/02/2024;08/03/2024;57
DL1436;28/02/2024;28/02/2024;3
DL1436;06/03/2024;06/03/2024;3
DL1436;07/06/2024;25/10/2024;57
DL1436;08/06/2024;26/10/2024;16
DL1436;11/06/2024;24/10/2024;24
DL1436;12/06/2024;23/10/2024;3
DL1436;27/10/2024;01/11/2024;57
DL1436;28/10/2024;02/11/2024;16
DL1436;29/10/2024;31/10/2024;24
DL1436;30/10/2024;30/10/2024;3
DL1436B;02/02/2024;09/02/2024;57
DL1436B;06/02/2024;07/03/2024;24
DL1436B;07/02/2024;21/02/2024;3
DL1436B;12/02/2024;04/03/2024;1
DL1436B;16/02/2024;16/02/2024;5
DL1436B;23/02/2024;08/03/2024;57
DL1436B;28/02/2024;28/02/2024;3
DL1436B;06/03/2024;06/03/2024;3
DL1436B;07/06/2024;25/10/2024;57
DL1436B;08/06/2024;26/10/2024;16
DL1436B;11/06/2024;24/10/2024;24
DL1436B;12/06/2024;23/10/2024;3
DL1436B;27/10/2024;01/11/2024;57
DL1436B;28/10/2024;02/11/2024;16
DL1436B;29/10/2024;31/10/2024;24
DL1436B;30/10/2024;30/10/2024;3
DL1437;07/06/2024;28/06/2024;5
DL1437;09/06/2024;30/06/2024;7
DL1437;10/06/2024;01/07/2024;1
DL1437;11/06/2024;29/10/2024;2
DL1437;12/06/2024;30/10/2024;3
DL1437;13/06/2024;31/10/2024;4
DL1437;05/07/2024;01/11/2024;157
DL1442;07/06/2024;25/10/2024;57
DL1442;07/06/2024;08/03/2025;1234567
DL1442;08/06/2024;26/10/2024;6
DL1442;10/06/2024;21/10/2024;1
DL1442;11/06/2024;22/10/2024;2
DL1442;12/06/2024;23/10/2024;3
DL1442;13/06/2024;24/10/2024;4
DL1442;27/10/2024;01/11/2024;57
DL1442;28/10/2024;28/10/2024;1
DL1442;29/10/2024;29/10/2024;2
DL1442;30/10/2024;30/10/2024;3
DL1442;31/10/2024;31/10/2024;4
DL1443;07/06/2024;01/11/2024;5
DL1443;08/06/2024;08/06/2024;6
DL1443;09/06/2024;09/06/2024;7
DL1443;10/06/2024;28/10/2024;1
DL1443;11/06/2024;18/06/2024;2
DL1443;12/06/2024;12/06/2024;3
DL1443;13/06/2024;31/10/2024;4
DL1443;15/06/2024;15/06/2024;6
DL1443;16/06/2024;16/06/2024;7
DL1443;19/06/2024;19/06/2024;3
DL1443;22/06/2024;22/06/2024;6
DL1443;23/06/2024;23/06/2024;7
DL1443;25/06/2024;25/06/2024;2
DL1443;26/06/2024;30/10/2024;3
DL1443;29/06/2024;29/06/2024;6
DL1443;30/06/2024;30/06/2024;7
DL1443;02/07/2024;29/10/2024;2
DL1443;06/07/2024;02/11/2024;6
DL1443;07/07/2024;27/10/2024;7
DL1450;21/01/2024;04/03/2024;17
DL1450;16/01/2024;08/03/2024;2345
DL1450;10/03/2024;28/10/2024;17
DL1450;12/03/2024;01/11/2024;2345
DL1458;07/06/2024;25/10/2024;123457
DL1458;08/06/2024;19/10/2024;6
DL1458;26/10/2024;26/10/2024;6
DL1458;27/10/2024;01/11/2024;123457
DL1458B;07/06/2024;25/10/2024;123457
DL1458B;08/06/2024;19/10/2024;6
DL1458B;26/10/2024;26/10/2024;6
DL1458B;27/10/2024;01/11/2024;123457
DL1459;16/01/2024;09/02/2024;123457
DL1459;20/01/2024;09/03/2024;6
DL1459;11/02/2024;18/02/2024;7
DL1459;12/02/2024;16/02/2024;12345
DL1459;19/02/2024;08/03/2024;123457
DL1459;10/03/2024;20/03/2024;123457
DL1459;21/03/2024;29/03/2024;123457
DL1459;31/03/2024;01/04/2024;17
DL1459;02/04/2024;07/04/2024;23457
DL1459;08/04/2024;08/04/2024;1
DL1459;09/04/2024;26/04/2024;123457
DL1459;13/04/2024;27/04/2024;6
DL1459;28/04/2024;28/04/2024;7
DL1459;29/04/2024;03/05/2024;145
DL1459;30/04/2024;30/04/2024;2
DL1459;01/05/2024;01/05/2024;3
DL1459;04/05/2024;04/05/2024;6
DL1459;05/05/2024;05/05/2024;7
DL1459;06/05/2024;06/05/2024;1
DL1459;07/05/2024;07/05/2024;2
DL1459;08/05/2024;15/05/2024;3
DL1459;09/05/2024;09/05/2024;4
DL1459;10/05/2024;10/05/2024;5
DL1459;11/05/2024;11/05/2024;6
DL1459;12/05/2024;12/05/2024;7
DL1459;13/05/2024;13/05/2024;1
DL1459;14/05/2024;14/05/2024;2
DL1459;16/05/2024;16/05/2024;4
DL1459;17/05/2024;17/05/2024;5
DL1459;18/05/2024;18/05/2024;6
DL1459;19/05/2024;19/05/2024;7
DL1459;20/05/2024;20/05/2024;1
DL1459;21/05/2024;22/05/2024;23
DL1459;23/05/2024;06/06/2024;4
DL1459;24/05/2024;29/05/2024;1235
DL1459;25/05/2024;01/06/2024;6
DL1459;26/05/2024;26/05/2024;7
DL1459;31/05/2024;05/06/2024;12357
DL1459;07/06/2024;16/06/2024;13457
DL1459;08/06/2024;15/06/2024;6
DL1459;11/06/2024;11/06/2024;2
DL1459;17/06/2024;19/06/2024;13
DL1459;18/06/2024;18/06/2024;2
DL1459;20/06/2024;28/07/2024;347
DL1459;21/06/2024;16/08/2024;5
DL1459;22/06/2024;03/08/2024;6
DL1459;24/06/2024;12/08/2024;1
DL1459;25/06/2024;25/06/2024;2
DL1459;02/07/2024;16/07/2024;2
DL1459;23/07/2024;23/07/2024;2
DL1459;30/07/2024;30/07/2024;2
DL1459;31/07/2024;31/07/2024;3
DL1459;01/08/2024;04/08/2024;47
DL1459;06/08/2024;06/08/2024;2
DL1459;07/08/2024;14/08/2024;3
DL1459;10/08/2024;10/08/2024;6
DL1459;11/08/2024;18/08/2024;7
DL1459;13/08/2024;13/08/2024;2
DL1459;15/08/2024;15/08/2024;4
DL1459;17/08/2024;17/08/2024;6
DL1459;19/08/2024;26/08/2024;145
DL1459;20/08/2024;07/09/2024;26
DL1459;21/08/2024;28/08/2024;3
DL1459;25/08/2024;25/08/2024;7
DL1459;29/08/2024;06/09/2024;145
DL1459;01/09/2024;01/09/2024;7
DL1459;04/09/2024;04/09/2024;3
DL1459;08/09/2024;08/09/2024;7
DL1459;10/09/2024;29/10/2024;2
DL1459;11/09/2024;31/10/2024;34
DL1459;13/09/2024;18/10/2024;5
DL1459;14/09/2024;02/11/2024;6
DL1459;15/09/2024;27/10/2024;7
DL1459;16/09/2024;21/10/2024;1
DL1459;25/10/2024;01/11/2024;15
DL1459B;11/05/2024;11/05/2024;6
DL1459B;18/05/2024;18/05/2024;6
DL1459B;25/05/2024;01/06/2024;6
DL1459B;26/05/2024;26/05/2024;7
DL1460;08/04/2024;08/04/2024;1
DL1460;09/04/2024;09/04/2024;2
DL1460;10/04/2024;24/04/2024;3
DL1460;11/04/2024;25/04/2024;4
DL1460;12/04/2024;26/04/2024;157
DL1460;13/04/2024;04/05/2024;6
DL1460;16/04/2024;16/04/2024;2
DL1460;23/04/2024;30/04/2024;2
DL1460;28/04/2024;03/06/2024;157
DL1460;01/05/2024;01/05/2024;3
DL1460;02/05/2024;06/06/2024;4
DL1460;07/05/2024;04/06/2024;2
DL1460;08/05/2024;05/06/2024;3
DL1460;11/05/2024;01/06/2024;6
DL1460;07/06/2024;07/06/2024;5
DL1460;08/06/2024;08/06/2024;6
DL1460;09/06/2024;09/06/2024;7
DL1460;10/06/2024;10/06/2024;1
DL1460;11/06/2024;11/06/2024;2
DL1460;12/06/2024;12/06/2024;3
DL1460;13/06/2024;13/06/2024;4
DL1460;14/06/2024;14/06/2024;5
DL1460;15/06/2024;15/06/2024;6
DL1460;16/06/2024;16/06/2024;7
DL1460;17/06/2024;17/06/2024;1
DL1460;18/06/2024;18/06/2024;2
DL1460;19/06/2024;19/06/2024;3
DL1460;20/06/2024;20/06/2024;4
DL1460;21/06/2024;21/06/2024;5
DL1460;22/06/2024;22/06/2024;6
DL1460;23/06/2024;30/06/2024;17
DL1460;25/06/2024;25/06/2024;2
DL1460;26/06/2024;26/06/2024;3
DL1460;27/06/2024;31/10/2024;4
DL1460;28/06/2024;28/06/2024;5
DL1460;29/06/2024;29/06/2024;6
DL1460;01/07/2024;01/07/2024;1
DL1460;02/07/2024;22/10/2024;2
DL1460;03/07/2024;23/10/2024;3
DL1460;05/07/2024;25/10/2024;5
DL1460;06/07/2024;26/10/2024;6
DL1460;07/07/2024;20/10/2024;7
DL1460;08/07/2024;21/10/2024;1
DL1460;27/10/2024;27/10/2024;7
DL1460;28/10/2024;02/11/2024;16
DL1460;29/10/2024;29/10/2024;2
DL1460;30/10/2024;30/10/2024;3
DL1460B;08/04/2024;08/04/2024;1
DL1460B;09/04/2024;09/04/2024;2
DL1460B;10/04/2024;24/04/2024;3
DL1460B;11/04/2024;25/04/2024;4
DL1460B;12/04/2024;26/04/2024;157
DL1460B;13/04/2024;04/05/2024;6
DL1460B;16/04/2024;16/04/2024;2
DL1460B;23/04/2024;30/04/2024;2
DL1460B;28/04/2024;03/06/2024;157
DL1460B;01/05/2024;01/05/2024;3
DL1460B;02/05/2024;06/06/2024;4
DL1460B;07/05/2024;04/06/2024;2
DL1460B;08/05/2024;05/06/2024;3
DL1460B;11/05/2024;01/06/2024;6
DL1460B;23/06/2024;24/06/2024;17
DL1460B;25/06/2024;25/06/2024;2
DL1460B;26/06/2024;26/06/2024;3
DL1460B;27/06/2024;31/10/2024;4
DL1460B;28/06/2024;28/06/2024;5
DL1460B;01/07/2024;01/07/2024;1
DL1460B;02/07/2024;22/10/2024;2
DL1460B;03/07/2024;23/10/2024;3
DL1460B;05/07/2024;25/10/2024;5
DL1460B;06/07/2024;26/10/2024;6
DL1460B;07/07/2024;20/10/2024;7
DL1460B;08/07/2024;21/10/2024;1
DL1460B;27/10/2024;27/10/2024;7
DL1460B;28/10/2024;02/11/2024;16
DL1460B;29/10/2024;29/10/2024;2
DL1460B;30/10/2024;30/10/2024;3
DL1463;06/02/2024;06/02/2024;2
DL1463;07/02/2024;07/02/2024;3
DL1463;08/02/2024;08/02/2024;4
DL1463;09/02/2024;09/02/2024;5
DL1463;11/02/2024;11/02/2024;7
DL1463;12/02/2024;12/02/2024;1
DL1463;13/02/2024;20/02/2024;2
DL1463;14/02/2024;14/02/2024;3
DL1463;15/02/2024;15/02/2024;4
DL1463;16/02/2024;16/02/2024;5
DL1463;18/02/2024;21/02/2024;37
DL1463;19/02/2024;19/02/2024;1
DL1463;22/02/2024;22/02/2024;4
DL1463;23/02/2024;23/02/2024;5
DL1463;25/02/2024;26/02/2024;17
DL1463;27/02/2024;27/02/2024;2
DL1463;28/02/2024;28/02/2024;3
DL1463;29/02/2024;29/02/2024;4
DL1463;01/03/2024;01/03/2024;5
DL1463;03/03/2024;03/03/2024;7
DL1463;04/03/2024;04/03/2024;1
DL1463;05/03/2024;05/03/2024;2
DL1463;06/03/2024;06/03/2024;3
DL1463;07/03/2024;07/03/2024;4
DL1463;08/03/2024;08/03/2024;5
DL1463;10/03/2024;13/03/2024;137
DL1463;12/03/2024;14/03/2024;24
DL1463;15/03/2024;22/03/2024;5
DL1463;16/03/2024;16/03/2024;6
DL1463;17/03/2024;20/03/2024;137
DL1463;19/03/2024;21/03/2024;24
DL1463;23/03/2024;23/03/2024;6
DL1463;24/03/2024;27/03/2024;137
DL1463;26/03/2024;28/03/2024;24
DL1463;29/03/2024;29/03/2024;5
DL1463;30/03/2024;30/03/2024;6
DL1463;31/03/2024;08/04/2024;1234567
DL1463;09/04/2024;28/04/2024;1234567
DL1463;29/04/2024;06/05/2024;123457
DL1463;08/05/2024;12/05/2024;3457
DL1463;04/05/2024;18/05/2024;6
DL1463;13/05/2024;13/05/2024;1
DL1463;14/05/2024;14/05/2024;2
DL1463;15/05/2024;06/06/2024;123457
DL1463;25/05/2024;01/06/2024;6
DL1463;07/06/2024;16/06/2024;134567
DL1463;11/06/2024;11/06/2024;2
DL1463;17/06/2024;18/08/2024;1234567
DL1463;19/08/2024;08/09/2024;1234567
DL1463;09/09/2024;31/10/2024;124
DL1463;11/09/2024;01/11/2024;357
DL1463;14/09/2024;02/11/2024;6
DL1463B;01/03/2024;08/03/2024;5
DL1463B;03/03/2024;03/03/2024;7
DL1463B;04/03/2024;04/03/2024;1
DL1463B;05/03/2024;05/03/2024;2
DL1463B;06/03/2024;06/03/2024;3
DL1463B;07/03/2024;07/03/2024;4
DL1463B;07/06/2024;01/11/2024;357
DL1463B;10/06/2024;31/10/2024;124
DL1470;17/01/2024;08/03/2024;1357
DL1470;06/02/2024;09/03/2024;246
DL1470;10/03/2024;29/03/2024;1357
DL1470;12/03/2024;28/03/2024;24
DL1470;16/03/2024;30/03/2024;6
DL1470;31/03/2024;01/11/2024;1357
DL1470;02/04/2024;31/10/2024;24
DL1470;06/04/2024;02/11/2024;6
DL1470B;17/01/2024;08/03/2024;1357
DL1470B;06/02/2024;09/03/2024;246
DL1470B;10/03/2024;29/03/2024;1357
DL1470B;12/03/2024;28/03/2024;24
DL1470B;16/03/2024;30/03/2024;6
DL1470B;31/03/2024;01/11/2024;1357
DL1470B;02/04/2024;31/10/2024;24
DL1470B;06/04/2024;02/11/2024;6
DL1481;07/06/2024;26/10/2024;1356
DL1481;09/06/2024;24/10/2024;247
DL1481;27/10/2024;31/10/2024;247
DL1481;28/10/2024;02/11/2024;1356
DL1481B;07/06/2024;26/10/2024;1356
DL1481B;09/06/2024;24/10/2024;247
DL1481B;27/10/2024;31/10/2024;247
DL1481B;28/10/2024;02/11/2024;1356
DL1487;07/06/2024;01/11/2024;357
DL1487;08/06/2024;02/11/2024;6
DL1487;10/06/2024;31/10/2024;124
DL1520;11/05/2024;01/06/2024;6
DL1520;07/06/2024;01/11/2024;1457
DL1520;08/06/2024;02/11/2024;6
DL1520;11/06/2024;30/10/2024;23
DL1525;07/06/2024;07/06/2024;5
DL1525;08/06/2024;08/06/2024;6
DL1525;09/06/2024;09/06/2024;7
DL1525;10/06/2024;10/06/2024;1
DL1525;11/06/2024;11/06/2024;2
DL1525;12/06/2024;12/06/2024;3
DL1525;13/06/2024;13/06/2024;4
DL1525;14/06/2024;14/06/2024;5
DL1525;15/06/2024;15/06/2024;6
DL1525;16/06/2024;16/06/2024;7
DL1525;17/06/2024;17/06/2024;1
DL1525;18/06/2024;18/06/2024;2
DL1525;19/06/2024;19/06/2024;3
DL1525;20/06/2024;31/10/2024;4
DL1525;21/06/2024;21/06/2024;5
DL1525;22/06/2024;26/10/2024;6
DL1525;23/06/2024;23/06/2024;7
DL1525;24/06/2024;24/06/2024;1
DL1525;25/06/2024;25/06/2024;2
DL1525;25/06/2024;01/11/2024;12357
DL1525;25/06/2024;06/08/2025;12357
DL1525;26/06/2024;26/06/2024;3
DL1525;28/06/2024;28/06/2024;5
DL1525;30/06/2024;30/06/2024;7
DL1525;01/07/2024;01/07/2024;1
DL1525;02/07/2024;29/10/2024;2
DL1525;03/07/2024;30/10/2024;3
DL1525;05/07/2024;01/11/2024;5
DL1525;07/07/2024;28/10/2024;17
DL1529;10/02/2024;10/02/2024;6
DL1529;24/02/2024;24/02/2024;6
DL1529;11/02/2024;11/02/2024;7
DL1529;15/02/2024;07/03/2024;4
DL1529;16/02/2024;08/03/2024;25
DL1529;17/02/2024;17/02/2024;6
DL1529;18/02/2024;18/02/2024;7
DL1529;19/02/2024;21/02/2024;13
DL1529;25/02/2024;03/03/2024;7
DL1529;26/02/2024;06/03/2024;13
DL1529;02/03/2024;02/03/2024;6
DL1529;09/03/2024;09/03/2024;6
DL1529B;09/03/2024;09/03/2024;6
DL1532;16/01/2024;05/03/2024;12
DL1532;17/01/2024;23/02/2024;35
DL1532;18/01/2024;08/02/2024;47
DL1532;15/02/2024;15/02/2024;4
DL1532;22/02/2024;25/02/2024;47
DL1532;28/02/2024;28/02/2024;3
DL1532;29/02/2024;07/03/2024;47
DL1532;01/03/2024;06/03/2024;35
DL1532;08/03/2024;08/03/2024;5
DL1532;10/03/2024;10/03/2024;7
DL1532;11/03/2024;12/03/2024;12
DL1532;13/03/2024;13/03/2024;3
DL1532;14/03/2024;17/03/2024;47
DL1532;15/03/2024;20/03/2024;35
DL1532;18/03/2024;19/03/2024;12
DL1532;21/03/2024;21/03/2024;4
DL1532;22/03/2024;22/03/2024;5
DL1532;24/03/2024;24/03/2024;7
DL1532;25/03/2024;26/03/2024;12
DL1532;27/03/2024;27/03/2024;3
DL1532;28/03/2024;28/03/2024;4
DL1532;29/03/2024;29/03/2024;5
DL1532;31/03/2024;31/03/2024;7
DL1532;01/04/2024;01/04/2024;1
DL1532;02/04/2024;02/04/2024;2
DL1532;03/04/2024;05/04/2024;35
DL1532;04/04/2024;04/04/2024;4
DL1532;06/04/2024;06/04/2024;6
DL1532;07/04/2024;07/04/2024;7
DL1532;08/04/2024;08/04/2024;1
DL1532;09/04/2024;06/05/2024;1235
DL1532;11/04/2024;05/05/2024;47
DL1532;13/04/2024;04/05/2024;6
DL1532;07/05/2024;07/05/2024;2
DL1532;08/05/2024;24/05/2024;35
DL1532;09/05/2024;06/06/2024;4
DL1532;12/05/2024;02/06/2024;7
DL1532;13/05/2024;21/05/2024;12
DL1532;27/05/2024;27/05/2024;1
DL1532;28/05/2024;28/05/2024;2
DL1532;29/05/2024;31/05/2024;35
DL1532;03/06/2024;04/06/2024;12
DL1532;05/06/2024;05/06/2024;3
DL1532;07/06/2024;28/06/2024;35
DL1532;08/06/2024;29/06/2024;126
DL1532;09/06/2024;30/06/2024;47
DL1532;01/07/2024;17/08/2024;126
DL1532;03/07/2024;16/08/2024;35
DL1532;04/07/2024;18/08/2024;47
DL1532;19/08/2024;07/09/2024;12356
DL1532;22/08/2024;08/09/2024;47
DL1532;09/09/2024;26/10/2024;12356
DL1532;12/09/2024;24/10/2024;47
DL1532;27/10/2024;28/10/2024;17
DL1532;29/10/2024;31/10/2024;24
DL1532;30/10/2024;02/11/2024;356
DL1533;30/01/2024;06/02/2024;2
DL1533;31/01/2024;07/02/2024;3
DL1533;01/02/2024;08/02/2024;4
DL1533;09/02/2024;09/02/2024;5
DL1533;10/02/2024;10/02/2024;6
DL1533;11/02/2024;11/02/2024;7
DL1533;12/02/2024;12/02/2024;1
DL1533;13/02/2024;13/02/2024;2
DL1533;14/02/2024;14/02/2024;3
DL1533;15/02/2024;15/02/2024;4
DL1533;16/02/2024;23/02/2024;5
DL1533;17/02/2024;24/02/2024;6
DL1533;18/02/2024;18/02/2024;7
DL1533;19/02/2024;19/02/2024;1
DL1533;20/02/2024;20/02/2024;2
DL1533;21/02/2024;21/02/2024;3
DL1533;22/02/2024;22/02/2024;4
DL1533;25/02/2024;25/02/2024;7
DL1533;26/02/2024;26/02/2024;1
DL1533;27/02/2024;27/02/2024;2
DL1533;28/02/2024;28/02/2024;3
DL1533;29/02/2024;29/02/2024;4
DL1533;01/03/2024;01/03/2024;5
DL1533;02/03/2024;02/03/2024;6
DL1533;03/03/2024;03/03/2024;7
DL1533;04/03/2024;04/03/2024;1
DL1533;05/03/2024;05/03/2024;2
DL1533;06/03/2024;06/03/2024;3
DL1533;07/03/2024;07/03/2024;4
DL1533;08/03/2024;08/03/2024;5
DL1533;09/03/2024;09/03/2024;6
DL1533;10/03/2024;10/03/2024;7
DL1533;11/03/2024;28/03/2024;147
DL1533;12/03/2024;27/03/2024;23
DL1533;16/03/2024;30/03/2024;6
DL1533;22/03/2024;29/03/2024;5
DL1533;31/03/2024;07/04/2024;7
DL1533;01/04/2024;04/04/2024;14
DL1533;02/04/2024;02/04/2024;2
DL1533;03/04/2024;03/04/2024;3
DL1533;05/04/2024;05/04/2024;5
DL1533;06/04/2024;06/04/2024;6
DL1533;09/04/2024;09/04/2024;2
DL1533;10/04/2024;10/04/2024;3
DL1533;11/04/2024;25/04/2024;4
DL1533;12/04/2024;19/04/2024;5
DL1533;13/04/2024;04/05/2024;6
DL1533;14/04/2024;21/04/2024;7
DL1533;15/04/2024;15/04/2024;1
DL1533;16/04/2024;16/04/2024;2
DL1533;17/04/2024;17/04/2024;3
DL1533;22/04/2024;22/04/2024;1
DL1533;23/04/2024;23/04/2024;2
DL1533;24/04/2024;24/04/2024;3
DL1533;26/04/2024;26/04/2024;5
DL1533;28/04/2024;28/04/2024;7
DL1533;29/04/2024;29/04/2024;1
DL1533;30/04/2024;30/04/2024;2
DL1533;01/05/2024;01/05/2024;3
DL1533;02/05/2024;02/05/2024;4
DL1533;03/05/2024;03/05/2024;5
DL1533;05/05/2024;05/05/2024;7
DL1533;07/05/2024;07/05/2024;2
DL1533;08/05/2024;15/05/2024;3
DL1533;09/05/2024;14/05/2024;24
DL1533;10/05/2024;10/05/2024;5
DL1533;12/05/2024;12/05/2024;7
DL1533;13/05/2024;20/05/2024;1
DL1533;16/05/2024;21/05/2024;24
DL1533;17/05/2024;17/05/2024;5
DL1533;19/05/2024;19/05/2024;7
DL1533;22/05/2024;22/05/2024;3
DL1533;23/05/2024;28/05/2024;24
DL1533;24/05/2024;31/05/2024;5
DL1533;25/05/2024;25/05/2024;6
DL1533;27/05/2024;27/05/2024;1
DL1533;29/05/2024;29/05/2024;3
DL1533;30/05/2024;04/06/2024;24
DL1533;02/06/2024;02/06/2024;7
DL1533;03/06/2024;03/06/2024;1
DL1533;05/06/2024;05/06/2024;3
DL1533;06/06/2024;06/06/2024;4
DL1533;07/06/2024;06/09/2024;5
DL1533;08/06/2024;08/06/2024;6
DL1533;09/06/2024;09/06/2024;7
DL1533;10/06/2024;05/08/2024;1
DL1533;11/06/2024;11/06/2024;2
DL1533;12/06/2024;12/06/2024;3
DL1533;13/06/2024;20/06/2024;4
DL1533;15/06/2024;15/06/2024;6
DL1533;16/06/2024;16/06/2024;7
DL1533;18/06/2024;18/06/2024;2
DL1533;19/06/2024;19/06/2024;3
DL1533;22/06/2024;22/06/2024;6
DL1533;23/06/2024;23/06/2024;7
DL1533;25/06/2024;25/06/2024;2
DL1533;26/06/2024;24/07/2024;3
DL1533;27/06/2024;01/08/2024;4
DL1533;29/06/2024;29/06/2024;6
DL1533;30/06/2024;30/06/2024;7
DL1533;02/07/2024;09/07/2024;2
DL1533;06/07/2024;06/07/2024;6
DL1533;07/07/2024;07/07/2024;7
DL1533;13/07/2024;13/07/2024;6
DL1533;14/07/2024;14/07/2024;7
DL1533;16/07/2024;30/07/2024;2
DL1533;20/07/2024;20/07/2024;6
DL1533;21/07/2024;21/07/2024;7
DL1533;27/07/2024;03/08/2024;6
DL1533;28/07/2024;28/07/2024;7
DL1533;31/07/2024;31/07/2024;3
DL1533;04/08/2024;04/08/2024;7
DL1533;06/08/2024;03/09/2024;2
DL1533;07/08/2024;28/08/2024;3
DL1533;08/08/2024;08/08/2024;4
DL1533;10/08/2024;31/08/2024;6
DL1533;11/08/2024;18/08/2024;7
DL1533;12/08/2024;12/08/2024;1
DL1533;15/08/2024;05/09/2024;4
DL1533;19/08/2024;02/09/2024;1
DL1533;25/08/2024;25/08/2024;7
DL1533;01/09/2024;01/09/2024;7
DL1533;04/09/2024;04/09/2024;3
DL1533;07/09/2024;07/09/2024;6
DL1533;08/09/2024;08/09/2024;7
DL1533;09/09/2024;31/10/2024;14
DL1533;10/09/2024;29/10/2024;2
DL1533;11/09/2024;01/11/2024;35
DL1533;14/09/2024;02/11/2024;6
DL1533;15/09/2024;27/10/2024;7
DL1536;07/06/2024;25/10/2024;5
DL1536;08/06/2024;08/06/2024;6
DL1536;09/06/2024;09/06/2024;7
DL1536;10/06/2024;24/10/2024;14
DL1536;11/06/2024;18/06/2024;2
DL1536;12/06/2024;23/10/2024;3
DL1536;15/06/2024;15/06/2024;6
DL1536;16/06/2024;16/06/2024;7
DL1536;22/06/2024;22/06/2024;6
DL1536;23/06/2024;23/06/2024;7
DL1536;25/06/2024;25/06/2024;2
DL1536;29/06/2024;29/06/2024;6
DL1536;30/06/2024;30/06/2024;7
DL1536;02/07/2024;22/10/2024;2
DL1536;06/07/2024;26/10/2024;6
DL1536;07/07/2024;20/10/2024;7
DL1536;27/10/2024;27/10/2024;7
DL1536;28/10/2024;31/10/2024;14
DL1536;29/10/2024;29/10/2024;2
DL1536;30/10/2024;30/10/2024;3
DL1536B;10/06/2024;24/10/2024;14
DL1536B;11/06/2024;11/06/2024;2
DL1536B;12/06/2024;23/10/2024;3
DL1536B;16/06/2024;16/06/2024;7
DL1536B;23/06/2024;23/06/2024;7
DL1536B;25/06/2024;25/06/2024;2
DL1536B;29/06/2024;29/06/2024;6
DL1536B;30/06/2024;30/06/2024;7
DL1536B;02/07/2024;22/10/2024;2
DL1536B;06/07/2024;26/10/2024;6
DL1536B;07/07/2024;20/10/2024;7
DL1536B;27/10/2024;27/10/2024;7
DL1536B;29/10/2024;29/10/2024;2
DL1536B;30/10/2024;30/10/2024;3
DL1542;16/01/2024;07/02/2024;23
DL1542;20/02/2024;06/03/2024;23
DL1542;29/01/2024;08/02/2024;147
DL1542;09/02/2024;09/02/2024;5
DL1542;10/02/2024;10/02/2024;6
DL1542;11/02/2024;18/02/2024;7
DL1542;12/02/2024;12/02/2024;1
DL1542;13/02/2024;14/02/2024;23
DL1542;15/02/2024;15/02/2024;4
DL1542;16/02/2024;16/02/2024;5
DL1542;17/02/2024;02/03/2024;6
DL1542;19/02/2024;26/02/2024;17
DL1542;22/02/2024;22/02/2024;4
DL1542;23/02/2024;23/02/2024;5
DL1542;29/02/2024;29/02/2024;4
DL1542;01/03/2024;08/03/2024;5
DL1542;03/03/2024;07/03/2024;147
DL1542;09/03/2024;09/03/2024;6
DL1546;31/01/2024;14/02/2024;35
