vol;début;fin;frequence
DL1216;06/07/2024;06/07/2024;6
DL1216;07/07/2024;08/09/2024;37
DL1216;13/07/2024;07/09/2024;6
DL1216;16/07/2024;30/07/2024;2
DL1216;06/08/2024;03/09/2024;2
DL1216;09/09/2024;01/11/2024;15
DL1216;10/09/2024;22/10/2024;2
DL1216;11/09/2024;30/10/2024;37
DL1216;12/09/2024;31/10/2024;4
DL1216;14/09/2024;26/10/2024;6
DL1217;17/02/2024;09/03/2024;6
DL1223;20/02/2024;20/02/2024;2
DL1223;21/02/2024;21/02/2024;3
DL1223;22/02/2024;29/02/2024;4
DL1223;23/02/2024;23/02/2024;5
DL1223;24/02/2024;24/02/2024;6
DL1223;25/02/2024;25/02/2024;7
DL1223;26/02/2024;26/02/2024;1
DL1223;27/02/2024;27/02/2024;2
DL1223;28/02/2024;28/02/2024;3
DL1223;01/03/2024;01/03/2024;5
DL1223;02/03/2024;02/03/2024;6
DL1223;03/03/2024;03/03/2024;7
DL1223;04/03/2024;04/03/2024;1
DL1223;05/03/2024;05/03/2024;2
DL1223;06/03/2024;06/03/2024;3
DL1223;07/03/2024;07/03/2024;4
DL1223;08/03/2024;08/03/2024;5
DL1223;09/03/2024;09/03/2024;6
DL1223;10/03/2024;10/03/2024;7
DL1223;11/03/2024;11/03/2024;1
DL1223;12/03/2024;12/03/2024;2
DL1223;13/03/2024;13/03/2024;3
DL1223;14/03/2024;14/03/2024;4
DL1223;15/03/2024;15/03/2024;5
DL1223;16/03/2024;16/03/2024;6
DL1223;17/03/2024;17/03/2024;7
DL1223;18/03/2024;18/03/2024;1
DL1223;19/03/2024;19/03/2024;2
DL1223;20/03/2024;20/03/2024;3
DL1223;21/03/2024;21/03/2024;4
DL1223;22/03/2024;22/03/2024;5
DL1223;23/03/2024;23/03/2024;6
DL1223;24/03/2024;24/03/2024;7
DL1223;25/03/2024;25/03/2024;1
DL1223;26/03/2024;26/03/2024;2
DL1223;27/03/2024;27/03/2024;3
DL1223;28/03/2024;28/03/2024;4
DL1223;29/03/2024;29/03/2024;5
DL1223;30/03/2024;30/03/2024;6
DL1223;31/03/2024;31/03/2024;7
DL1223;01/04/2024;01/04/2024;1
DL1223;02/04/2024;03/04/2024;23
DL1223;04/04/2024;07/04/2024;457
DL1223;06/04/2024;06/04/2024;6
DL1223;08/04/2024;08/04/2024;1
DL1223;09/04/2024;09/04/2024;2
DL1223;10/04/2024;10/04/2024;3
DL1223;11/04/2024;25/04/2024;4
DL1223;12/04/2024;03/05/2024;5
DL1223;13/04/2024;27/04/2024;6
DL1223;14/04/2024;05/05/2024;7
DL1223;15/04/2024;15/04/2024;1
DL1223;16/04/2024;16/04/2024;2
DL1223;17/04/2024;17/04/2024;3
DL1223;22/04/2024;22/04/2024;1
DL1223;23/04/2024;23/04/2024;2
DL1223;24/04/2024;24/04/2024;3
DL1223;29/04/2024;29/04/2024;1
DL1223;30/04/2024;30/04/2024;2
DL1223;01/05/2024;01/05/2024;3
DL1223;02/05/2024;02/05/2024;4
DL1223;04/05/2024;04/05/2024;6
DL1223;06/05/2024;06/05/2024;1
DL1223;07/05/2024;14/05/2024;2
DL1223;08/05/2024;08/05/2024;3
DL1223;09/05/2024;23/05/2024;4
DL1223;10/05/2024;31/05/2024;5
DL1223;11/05/2024;18/05/2024;6
DL1223;12/05/2024;19/05/2024;7
DL1223;13/05/2024;27/05/2024;1
DL1223;15/05/2024;15/05/2024;3
DL1223;21/05/2024;21/05/2024;2
DL1223;22/05/2024;22/05/2024;3
DL1223;25/05/2024;01/06/2024;6
DL1223;26/05/2024;26/05/2024;7
DL1223;28/05/2024;28/05/2024;2
DL1223;29/05/2024;29/05/2024;3
DL1223;30/05/2024;30/05/2024;4
DL1223;02/06/2024;02/06/2024;7
DL1223;03/06/2024;03/06/2024;1
DL1223;04/06/2024;04/06/2024;2
DL1223;05/06/2024;05/06/2024;3
DL1223;06/06/2024;06/06/2024;4
DL1223;07/06/2024;07/06/2024;5
DL1223;08/06/2024;07/09/2024;6
DL1223;09/06/2024;23/06/2024;7
DL1223;10/06/2024;10/06/2024;1
DL1223;11/06/2024;11/06/2024;2
DL1223;12/06/2024;28/06/2024;35
DL1223;13/06/2024;20/06/2024;4
DL1223;17/06/2024;24/06/2024;1
DL1223;18/06/2024;25/06/2024;2
DL1223;27/06/2024;27/06/2024;4
DL1223;30/06/2024;30/06/2024;7
DL1223;01/07/2024;01/07/2024;1
DL1223;02/07/2024;02/07/2024;2
DL1223;03/07/2024;03/07/2024;3
DL1223;04/07/2024;04/07/2024;4
DL1223;05/07/2024;05/07/2024;5
DL1223;07/07/2024;07/07/2024;7
DL1223;08/07/2024;08/07/2024;1
DL1223;09/07/2024;09/07/2024;2
DL1223;10/07/2024;10/07/2024;3
DL1223;11/07/2024;11/07/2024;4
DL1223;12/07/2024;12/07/2024;5
DL1223;14/07/2024;04/08/2024;7
DL1223;15/07/2024;29/07/2024;1
DL1223;16/07/2024;30/07/2024;2
DL1223;17/07/2024;17/07/2024;3
DL1223;18/07/2024;01/08/2024;4
DL1223;19/07/2024;26/07/2024;5
DL1223;24/07/2024;31/07/2024;3
DL1223;02/08/2024;02/08/2024;5
DL1223;05/08/2024;05/08/2024;1
DL1223;06/08/2024;06/08/2024;2
DL1223;07/08/2024;07/08/2024;3
DL1223;08/08/2024;08/08/2024;4
DL1223;09/08/2024;30/08/2024;5
DL1223;11/08/2024;18/08/2024;7
DL1223;12/08/2024;26/08/2024;1
DL1223;13/08/2024;27/08/2024;2
DL1223;14/08/2024;14/08/2024;3
DL1223;15/08/2024;22/08/2024;4
DL1223;21/08/2024;21/08/2024;3
DL1223;25/08/2024;01/09/2024;7
DL1223;28/08/2024;28/08/2024;3
DL1223;29/08/2024;29/08/2024;4
DL1223;02/09/2024;02/09/2024;1
DL1223;03/09/2024;03/09/2024;2
DL1223;04/09/2024;04/09/2024;3
DL1223;05/09/2024;05/09/2024;4
DL1223;06/09/2024;06/09/2024;5
DL1223;08/09/2024;08/09/2024;7
DL1223;09/09/2024;09/09/2024;1
DL1223;10/09/2024;01/10/2024;2
DL1223;11/09/2024;02/10/2024;3
DL1223;12/09/2024;03/10/2024;4
DL1223;13/09/2024;04/10/2024;5
DL1223;14/09/2024;14/09/2024;6
DL1223;15/09/2024;06/10/2024;7
DL1223;16/09/2024;30/09/2024;1
DL1223;21/09/2024;28/09/2024;6
DL1223;05/10/2024;05/10/2024;6
DL1223;07/10/2024;10/10/2024;124
DL1223;09/10/2024;09/10/2024;3
DL1223;11/10/2024;11/10/2024;5
DL1223;12/10/2024;12/10/2024;6
DL1223;13/10/2024;25/10/2024;57
DL1223;14/10/2024;14/10/2024;1
DL1223;15/10/2024;24/10/2024;124
DL1223;16/10/2024;16/10/2024;3
DL1223;19/10/2024;19/10/2024;6
DL1223;23/10/2024;23/10/2024;3
DL1223;26/10/2024;26/10/2024;6
DL1223B;20/02/2024;20/02/2024;2
DL1223B;21/02/2024;21/02/2024;3
DL1223B;22/02/2024;29/02/2024;4
DL1223B;23/02/2024;23/02/2024;5
DL1223B;24/02/2024;24/02/2024;6
DL1223B;25/02/2024;25/02/2024;7
DL1223B;26/02/2024;26/02/2024;1
DL1223B;27/02/2024;27/02/2024;2
DL1223B;28/02/2024;28/02/2024;3
DL1223B;01/03/2024;01/03/2024;5
DL1223B;02/03/2024;02/03/2024;6
DL1223B;03/03/2024;03/03/2024;7
DL1223B;04/03/2024;04/03/2024;1
DL1223B;05/03/2024;05/03/2024;2
DL1223B;06/03/2024;06/03/2024;3
DL1223B;07/03/2024;07/03/2024;4
DL1223B;08/03/2024;08/03/2024;5
DL1223B;09/03/2024;09/03/2024;6
DL1223B;10/03/2024;10/03/2024;7
DL1223B;11/03/2024;11/03/2024;1
DL1223B;12/03/2024;12/03/2024;2
DL1223B;13/03/2024;13/03/2024;3
DL1223B;14/03/2024;14/03/2024;4
DL1223B;15/03/2024;15/03/2024;5
DL1223B;16/03/2024;16/03/2024;6
DL1223B;17/03/2024;17/03/2024;7
DL1223B;18/03/2024;18/03/2024;1
DL1223B;19/03/2024;19/03/2024;2
DL1223B;20/03/2024;20/03/2024;3
DL1223B;21/03/2024;21/03/2024;4
DL1223B;22/03/2024;22/03/2024;5
DL1223B;23/03/2024;23/03/2024;6
DL1223B;24/03/2024;24/03/2024;7
DL1223B;25/03/2024;25/03/2024;1
DL1223B;26/03/2024;26/03/2024;2
DL1223B;27/03/2024;27/03/2024;3
DL1223B;28/03/2024;28/03/2024;4
DL1223B;29/03/2024;29/03/2024;5
DL1223B;30/03/2024;30/03/2024;6
DL1223B;31/03/2024;31/03/2024;7
DL1223B;01/04/2024;01/04/2024;1
DL1223B;02/04/2024;03/04/2024;23
DL1223B;04/04/2024;07/04/2024;457
DL1223B;06/04/2024;06/04/2024;6
DL1223B;08/04/2024;08/04/2024;1
DL1223B;09/04/2024;09/04/2024;2
DL1223B;10/04/2024;10/04/2024;3
DL1223B;11/04/2024;25/04/2024;4
DL1223B;12/04/2024;03/05/2024;5
DL1223B;13/04/2024;27/04/2024;6
DL1223B;14/04/2024;05/05/2024;7
DL1223B;15/04/2024;15/04/2024;1
DL1223B;16/04/2024;16/04/2024;2
DL1223B;17/04/2024;17/04/2024;3
DL1223B;22/04/2024;22/04/2024;1
DL1223B;23/04/2024;23/04/2024;2
DL1223B;24/04/2024;24/04/2024;3
DL1223B;29/04/2024;29/04/2024;1
DL1223B;30/04/2024;30/04/2024;2
DL1223B;01/05/2024;01/05/2024;3
DL1223B;02/05/2024;02/05/2024;4
DL1223B;04/05/2024;04/05/2024;6
DL1223B;06/05/2024;06/05/2024;1
DL1223B;07/05/2024;14/05/2024;2
DL1223B;08/05/2024;08/05/2024;3
DL1223B;09/05/2024;23/05/2024;4
DL1223B;10/05/2024;31/05/2024;5
DL1223B;12/05/2024;19/05/2024;7
DL1223B;13/05/2024;27/05/2024;1
DL1223B;15/05/2024;15/05/2024;3
DL1223B;21/05/2024;21/05/2024;2
DL1223B;22/05/2024;22/05/2024;3
DL1223B;28/05/2024;28/05/2024;2
DL1223B;29/05/2024;29/05/2024;3
DL1223B;30/05/2024;30/05/2024;4
DL1223B;02/06/2024;02/06/2024;7
DL1223B;03/06/2024;03/06/2024;1
DL1223B;04/06/2024;04/06/2024;2
DL1223B;05/06/2024;05/06/2024;3
DL1223B;06/06/2024;06/06/2024;4
DL1223B;07/06/2024;07/06/2024;5
DL1223B;09/06/2024;07/07/2024;7
DL1223B;10/06/2024;10/06/2024;1
DL1223B;11/06/2024;11/06/2024;2
DL1223B;12/06/2024;05/07/2024;35
DL1223B;13/06/2024;20/06/2024;4
DL1223B;17/06/2024;01/07/2024;1
DL1223B;18/06/2024;02/07/2024;2
DL1223B;27/06/2024;27/06/2024;4
DL1223B;04/07/2024;04/07/2024;4
DL1223B;08/07/2024;05/08/2024;1
DL1223B;09/07/2024;27/08/2024;2
DL1223B;10/07/2024;10/07/2024;3
DL1223B;11/07/2024;08/08/2024;4
DL1223B;12/07/2024;12/07/2024;5
DL1223B;14/07/2024;04/08/2024;7
DL1223B;17/07/2024;21/08/2024;3
DL1223B;19/07/2024;02/08/2024;5
DL1223B;09/08/2024;30/08/2024;5
DL1223B;11/08/2024;18/08/2024;7
DL1223B;12/08/2024;02/09/2024;1
DL1223B;15/08/2024;22/08/2024;4
DL1223B;25/08/2024;01/09/2024;7
DL1223B;28/08/2024;04/09/2024;3
DL1223B;29/08/2024;29/08/2024;4
DL1223B;03/09/2024;03/09/2024;2
DL1223B;05/09/2024;05/09/2024;4
DL1223B;06/09/2024;06/09/2024;5
DL1223B;09/09/2024;09/09/2024;1
DL1223B;10/09/2024;01/10/2024;2
DL1223B;11/09/2024;02/10/2024;3
DL1223B;12/09/2024;03/10/2024;4
DL1223B;13/09/2024;04/10/2024;5
DL1223B;14/09/2024;14/09/2024;6
DL1223B;15/09/2024;06/10/2024;7
DL1223B;16/09/2024;30/09/2024;1
DL1223B;21/09/2024;28/09/2024;6
DL1223B;05/10/2024;05/10/2024;6
DL1223B;07/10/2024;10/10/2024;124
DL1223B;09/10/2024;09/10/2024;3
DL1223B;11/10/2024;11/10/2024;5
DL1223B;12/10/2024;12/10/2024;6
DL1223B;13/10/2024;25/10/2024;57
DL1223B;14/10/2024;14/10/2024;1
DL1223B;15/10/2024;24/10/2024;124
DL1223B;16/10/2024;16/10/2024;3
DL1223B;19/10/2024;19/10/2024;6
DL1223B;23/10/2024;23/10/2024;3
DL1223B;26/10/2024;26/10/2024;6
DL1225;10/03/2024;10/03/2024;7
DL1225;11/03/2024;21/03/2024;124
DL1225;13/03/2024;27/03/2024;3
DL1225;15/03/2024;29/03/2024;5
DL1225;17/03/2024;24/03/2024;7
DL1225;25/03/2024;28/03/2024;124
DL1225;31/03/2024;31/03/2024;7
DL1225;01/04/2024;04/04/2024;124
DL1225;03/04/2024;03/04/2024;3
DL1225;05/04/2024;07/04/2024;57
DL1225;08/04/2024;08/04/2024;1
DL1225B;10/03/2024;10/03/2024;7
DL1225B;11/03/2024;21/03/2024;124
DL1225B;13/03/2024;27/03/2024;3
DL1225B;15/03/2024;29/03/2024;5
DL1225B;17/03/2024;24/03/2024;7
DL1225B;25/03/2024;28/03/2024;124
DL1225B;31/03/2024;31/03/2024;7
DL1225B;01/04/2024;04/04/2024;124
DL1225B;03/04/2024;03/04/2024;3
DL1225B;05/04/2024;07/04/2024;57
DL1225B;08/04/2024;08/04/2024;1
DL1227;07/06/2024;25/10/2024;15
DL1227;08/06/2024;26/10/2024;246
DL1227;12/06/2024;23/10/2024;3
DL1236;03/02/2024;02/03/2024;6
DL1236;19/02/2024;08/03/2024;123457
DL1236;09/03/2024;09/03/2024;6
DL1236B;10/02/2024;24/02/2024;6
DL1236B;02/03/2024;02/03/2024;6
DL1239;20/02/2024;20/02/2024;2
DL1239;21/02/2024;21/02/2024;3
DL1239;22/02/2024;22/02/2024;4
DL1239;23/02/2024;23/02/2024;5
DL1239;25/02/2024;25/02/2024;7
DL1239;26/02/2024;26/02/2024;1
DL1239;27/02/2024;27/02/2024;2
DL1239;28/02/2024;28/02/2024;3
DL1239;29/02/2024;29/02/2024;4
DL1239;01/03/2024;01/03/2024;5
DL1239;03/03/2024;03/03/2024;7
DL1239;04/03/2024;04/03/2024;1
DL1239;05/03/2024;05/03/2024;2
DL1239;06/03/2024;06/03/2024;3
DL1239;07/03/2024;07/03/2024;4
DL1239;08/03/2024;08/03/2024;5
DL1239;09/03/2024;09/03/2024;6
DL1239;10/03/2024;10/03/2024;7
DL1239;11/03/2024;11/03/2024;1
DL1239;12/03/2024;12/03/2024;2
DL1239;13/03/2024;13/03/2024;3
DL1239;14/03/2024;14/03/2024;4
DL1239;15/03/2024;15/03/2024;5
DL1239;16/03/2024;16/03/2024;6
DL1239;17/03/2024;17/03/2024;7
DL1239;18/03/2024;18/03/2024;1
DL1239;19/03/2024;19/03/2024;2
DL1239;20/03/2024;20/03/2024;3
DL1239;21/03/2024;21/03/2024;4
DL1239;22/03/2024;22/03/2024;5
DL1239;23/03/2024;30/03/2024;6
DL1239;24/03/2024;24/03/2024;7
DL1239;25/03/2024;25/03/2024;1
DL1239;26/03/2024;26/03/2024;2
DL1239;27/03/2024;28/03/2024;34
DL1239;29/03/2024;29/03/2024;5
DL1239;31/03/2024;31/03/2024;7
DL1239;01/04/2024;02/04/2024;12
DL1239;03/04/2024;08/04/2024;13457
DL1239;06/04/2024;06/04/2024;6
DL1239;09/04/2024;09/04/2024;2
DL1239;10/04/2024;10/04/2024;3
DL1239;11/04/2024;11/04/2024;4
DL1239;12/04/2024;12/04/2024;5
DL1239;13/04/2024;27/04/2024;6
DL1239;14/04/2024;14/04/2024;7
DL1239;15/04/2024;15/04/2024;1
DL1239;16/04/2024;16/04/2024;2
DL1239;17/04/2024;18/04/2024;34
DL1239;19/04/2024;19/04/2024;5
DL1239;21/04/2024;21/04/2024;7
DL1239;22/04/2024;22/04/2024;1
DL1239;23/04/2024;23/04/2024;2
DL1239;24/04/2024;24/04/2024;3
DL1239;25/04/2024;25/04/2024;4
DL1239;26/04/2024;26/04/2024;5
DL1239;28/04/2024;28/04/2024;7
DL1239;29/04/2024;29/04/2024;1
DL1239;30/04/2024;30/04/2024;2
DL1239;01/05/2024;01/05/2024;3
DL1239;02/05/2024;02/05/2024;4
DL1239;03/05/2024;03/05/2024;5
DL1239;04/05/2024;04/05/2024;6
DL1239;05/05/2024;05/05/2024;7
DL1239;06/05/2024;06/05/2024;1
DL1239B;10/02/2024;24/02/2024;6
DL1239B;20/02/2024;20/02/2024;2
DL1239B;21/02/2024;21/02/2024;3
DL1239B;22/02/2024;22/02/2024;4
DL1239B;23/02/2024;23/02/2024;5
DL1239B;25/02/2024;25/02/2024;7
DL1239B;26/02/2024;26/02/2024;1
DL1239B;27/02/2024;27/02/2024;2
DL1239B;28/02/2024;28/02/2024;3
DL1239B;29/02/2024;29/02/2024;4
DL1239B;01/03/2024;01/03/2024;5
DL1239B;02/03/2024;02/03/2024;6
DL1239B;03/03/2024;03/03/2024;7
DL1239B;04/03/2024;04/03/2024;1
DL1239B;05/03/2024;05/03/2024;2
DL1239B;06/03/2024;06/03/2024;3
DL1239B;07/03/2024;07/03/2024;4
DL1239B;08/03/2024;08/03/2024;5
DL1239B;09/03/2024;09/03/2024;6
DL1239B;11/03/2024;11/03/2024;1
DL1239B;12/03/2024;15/03/2024;25
DL1239B;13/03/2024;13/03/2024;3
DL1239B;14/03/2024;14/03/2024;4
DL1239B;16/03/2024;16/03/2024;6
DL1239B;18/03/2024;18/03/2024;1
DL1239B;19/03/2024;29/03/2024;25
DL1239B;20/03/2024;20/03/2024;3
DL1239B;21/03/2024;28/03/2024;34
DL1239B;23/03/2024;30/03/2024;6
DL1239B;25/03/2024;25/03/2024;1
DL1239B;02/04/2024;04/04/2024;234
DL1239B;05/04/2024;05/04/2024;5
DL1239B;06/04/2024;06/04/2024;6
DL1239B;08/04/2024;08/04/2024;1
DL1241;20/02/2024;20/02/2024;2
DL1241;21/02/2024;21/02/2024;3
DL1241;22/02/2024;26/02/2024;1457
DL1241;27/02/2024;05/03/2024;2
DL1241;28/02/2024;04/03/2024;13457
DL1241;06/03/2024;07/03/2024;34
DL1241;08/03/2024;08/03/2024;5
DL1241;10/03/2024;10/03/2024;7
DL1241;11/03/2024;11/03/2024;1
DL1241;12/03/2024;12/03/2024;2
DL1241;13/03/2024;13/03/2024;3
DL1241;14/03/2024;14/03/2024;4
DL1241;15/03/2024;15/03/2024;5
DL1241;17/03/2024;17/03/2024;7
DL1241;18/03/2024;18/03/2024;1
DL1241;19/03/2024;19/03/2024;2
DL1241;20/03/2024;20/03/2024;3
DL1241;21/03/2024;21/03/2024;4
DL1241;22/03/2024;22/03/2024;5
DL1241;24/03/2024;24/03/2024;7
DL1241;25/03/2024;25/03/2024;1
DL1241;26/03/2024;26/03/2024;2
DL1241;27/03/2024;27/03/2024;3
DL1241;28/03/2024;28/03/2024;4
DL1241;29/03/2024;29/03/2024;5
DL1241;31/03/2024;31/03/2024;7
DL1241;01/04/2024;08/04/2024;123457
DL1243;11/05/2024;01/06/2024;6
DL1243;26/05/2024;26/05/2024;7
DL1256;09/02/2024;23/02/2024;5
DL1256;19/02/2024;05/03/2024;12
DL1256;21/02/2024;21/02/2024;3
DL1256;22/02/2024;22/02/2024;4
DL1256;25/02/2024;25/02/2024;7
DL1256;28/02/2024;28/02/2024;3
DL1256;29/02/2024;07/03/2024;4
DL1256;01/03/2024;06/03/2024;357
DL1256;08/03/2024;08/03/2024;5
DL1262;14/02/2024;06/03/2024;23
DL1262;15/02/2024;08/03/2024;145
DL1262;25/02/2024;25/02/2024;7
DL1262;03/03/2024;03/03/2024;7
DL1262;10/03/2024;10/03/2024;7
DL1262;11/03/2024;11/03/2024;1
DL1262;12/03/2024;29/03/2024;1245
DL1262;13/03/2024;27/03/2024;3
DL1262;16/03/2024;30/03/2024;6
DL1262;17/03/2024;17/03/2024;7
DL1262;24/03/2024;24/03/2024;7
DL1262;31/03/2024;31/03/2024;7
DL1262;01/04/2024;01/04/2024;1
DL1262;04/04/2024;08/04/2024;145
DL1262;07/04/2024;07/04/2024;7
DL1262;07/06/2024;01/11/2024;123457
DL1262B;14/02/2024;06/03/2024;23
DL1262B;15/02/2024;08/03/2024;145
DL1262B;25/02/2024;25/02/2024;7
DL1262B;03/03/2024;03/03/2024;7
DL1262B;10/03/2024;10/03/2024;7
DL1262B;11/03/2024;11/03/2024;1
DL1262B;12/03/2024;29/03/2024;1245
DL1262B;13/03/2024;27/03/2024;3
DL1262B;17/03/2024;17/03/2024;7
DL1262B;24/03/2024;24/03/2024;7
DL1262B;04/04/2024;08/04/2024;145
DL1262B;07/04/2024;07/04/2024;7
DL1262B;07/06/2024;01/11/2024;2345
DL1262B;10/06/2024;28/10/2024;1
DL1272;01/02/2024;08/03/2024;145
DL1272;20/02/2024;20/02/2024;2
DL1272;21/02/2024;21/02/2024;3
DL1272;27/02/2024;28/02/2024;23
DL1272;05/03/2024;06/03/2024;23
DL1272;10/03/2024;30/03/2024;67
DL1272;11/03/2024;29/03/2024;145
DL1272;12/03/2024;27/03/2024;23
DL1272;01/04/2024;01/04/2024;1
DL1272;02/04/2024;03/04/2024;23
DL1272;04/04/2024;08/04/2024;145
DL1272B;01/02/2024;08/03/2024;145
DL1272B;30/01/2024;06/03/2024;23
DL1272B;11/03/2024;29/03/2024;145
DL1272B;12/03/2024;27/03/2024;23
DL1281;05/02/2024;04/03/2024;1
DL1281;30/01/2024;05/03/2024;2
DL1281;31/01/2024;06/03/2024;3
DL1281;01/02/2024;08/03/2024;457
DL1281;24/02/2024;02/03/2024;6
DL1281;09/03/2024;09/03/2024;6
DL1281;10/03/2024;29/03/2024;1457
DL1281;12/03/2024;26/03/2024;2
DL1281;13/03/2024;27/03/2024;3
DL1281;16/03/2024;16/03/2024;6
DL1281;23/03/2024;30/03/2024;6
DL1281;31/03/2024;07/04/2024;13457
DL1281;02/04/2024;02/04/2024;2
DL1281;06/04/2024;06/04/2024;6
DL1281;08/04/2024;08/04/2024;1
DL1281B;05/02/2024;04/03/2024;1
DL1281B;01/02/2024;08/03/2024;457
DL1281B;24/02/2024;02/03/2024;6
DL1281B;09/03/2024;09/03/2024;6
DL1281B;10/03/2024;29/03/2024;1457
DL1281B;12/03/2024;26/03/2024;2
DL1281B;13/03/2024;27/03/2024;3
DL1281B;31/03/2024;07/04/2024;13457
DL1281B;02/04/2024;02/04/2024;2
DL1281B;08/04/2024;08/04/2024;1
DL1284;20/02/2024;20/02/2024;2
DL1284;21/02/2024;21/02/2024;3
DL1284;22/02/2024;22/02/2024;4
DL1284;23/02/2024;23/02/2024;5
DL1284;24/02/2024;24/02/2024;6
DL1284;25/02/2024;25/02/2024;7
DL1284;26/02/2024;26/02/2024;1
DL1284;27/02/2024;27/02/2024;2
DL1284;28/02/2024;28/02/2024;3
DL1284;29/02/2024;29/02/2024;4
DL1284;01/03/2024;01/03/2024;5
DL1284;02/03/2024;05/03/2024;26
DL1284;03/03/2024;03/03/2024;7
DL1284;04/03/2024;04/03/2024;1
DL1284;06/03/2024;06/03/2024;3
DL1284;07/03/2024;07/03/2024;4
DL1284;08/03/2024;08/03/2024;5
DL1284;09/03/2024;09/03/2024;6
DL1284;10/03/2024;10/03/2024;7
DL1284;11/03/2024;11/03/2024;1
DL1284;12/03/2024;12/03/2024;2
DL1284;13/03/2024;13/03/2024;3
DL1284;14/03/2024;28/03/2024;4
DL1284;15/03/2024;15/03/2024;5
DL1287;02/02/2024;01/03/2024;5
DL1287;03/02/2024;02/03/2024;6
DL1287;12/02/2024;22/02/2024;1234
DL1287;25/02/2024;07/03/2024;12347
DL1287;08/03/2024;08/03/2024;5
DL1287;09/03/2024;09/03/2024;6
DL1287;10/03/2024;14/03/2024;12347
DL1287;15/03/2024;15/03/2024;5
DL1287;17/03/2024;21/03/2024;12347
DL1287;22/03/2024;22/03/2024;5
DL1287;24/03/2024;28/03/2024;12347
DL1287;29/03/2024;29/03/2024;5
DL1287;31/03/2024;04/04/2024;12347
DL1287;09/04/2024;05/05/2024;23457
DL1287;10/05/2024;17/05/2024;5
DL1287;12/04/2024;03/05/2024;5
DL1287;24/05/2024;31/05/2024;5
DL1287;15/04/2024;06/05/2024;1
DL1287;07/05/2024;23/05/2024;2347
DL1287;10/05/2024;17/05/2024;5
DL1287;13/05/2024;20/05/2024;1
DL1287;24/05/2024;31/05/2024;5
DL1287;27/05/2024;27/05/2024;1
DL1287;28/05/2024;02/06/2024;2347
DL1287;03/06/2024;03/06/2024;1
DL1287;04/06/2024;05/06/2024;23
DL1287;06/06/2024;06/06/2024;4
DL1287;07/06/2024;06/09/2024;5
DL1287;08/06/2024;08/09/2024;123467
DL1287;09/09/2024;25/10/2024;123457
DL1294;03/02/2024;09/03/2024;6
DL1294;30/01/2024;08/03/2024;123457
DL1294;10/03/2024;25/10/2024;123457
DL1294;16/03/2024;26/10/2024;6
DL1305;07/06/2024;08/09/2024;357
DL1305;08/06/2024;20/07/2024;1246
DL1305;22/07/2024;27/07/2024;146
DL1305;23/07/2024;23/07/2024;2
DL1305;29/07/2024;07/09/2024;1246
DL1305;09/09/2024;06/10/2024;1234567
DL1305;07/10/2024;28/10/2024;1
DL1305;08/10/2024;02/11/2024;234567
DL1307;10/02/2024;02/03/2024;6
DL1307;11/02/2024;08/03/2024;123457
DL1307;09/03/2024;09/03/2024;6
DL1307;10/03/2024;24/03/2024;7
DL1307;11/03/2024;29/03/2024;135
DL1307;12/03/2024;26/03/2024;2
DL1307;14/03/2024;28/03/2024;4
DL1307;31/03/2024;31/03/2024;7
DL1307;01/04/2024;01/04/2024;1
DL1307;02/04/2024;08/04/2024;1235
DL1307;04/04/2024;07/04/2024;47
DL1307;09/04/2024;06/05/2024;1235
DL1307;11/04/2024;05/05/2024;47
DL1307;13/04/2024;27/04/2024;6
DL1307;04/05/2024;04/05/2024;6
DL1307;07/05/2024;08/05/2024;23
DL1307;09/05/2024;09/05/2024;4
DL1307;10/05/2024;10/05/2024;5
DL1307;11/05/2024;11/05/2024;6
DL1307;12/05/2024;12/05/2024;7
DL1307;13/05/2024;13/05/2024;1
DL1307;14/05/2024;15/05/2024;23
DL1307;16/05/2024;23/05/2024;47
DL1307;17/05/2024;24/05/2024;1235
DL1307;18/05/2024;01/06/2024;6
DL1307;26/05/2024;26/05/2024;7
DL1307;27/05/2024;29/05/2024;123
DL1307;30/05/2024;02/06/2024;47
DL1307;31/05/2024;05/06/2024;1235
DL1307;06/06/2024;06/06/2024;4
DL1307;07/06/2024;06/09/2024;1235
DL1307;08/06/2024;07/09/2024;6
DL1307;09/06/2024;08/09/2024;47
DL1307;09/09/2024;25/10/2024;1235
DL1307;12/09/2024;24/10/2024;47
DL1307;14/09/2024;19/10/2024;6
DL1307;26/10/2024;26/10/2024;6
DL1307B;03/02/2024;09/03/2024;6
DL1307B;05/02/2024;08/03/2024;123457
DL1307B;10/03/2024;24/03/2024;7
DL1307B;11/03/2024;29/03/2024;135
DL1307B;12/03/2024;26/03/2024;2
DL1307B;14/03/2024;28/03/2024;4
DL1307B;16/03/2024;23/03/2024;6
DL1307B;30/03/2024;30/03/2024;6
DL1307B;31/03/2024;31/03/2024;7
DL1307B;01/04/2024;01/04/2024;1
DL1307B;02/04/2024;08/04/2024;1235
DL1307B;04/04/2024;07/04/2024;47
DL1307B;06/04/2024;06/04/2024;6
DL1307B;09/04/2024;06/05/2024;1235
DL1307B;11/04/2024;05/05/2024;47
DL1307B;13/04/2024;27/04/2024;6
DL1307B;04/05/2024;04/05/2024;6
DL1307B;07/05/2024;08/05/2024;23
DL1307B;09/05/2024;12/05/2024;47
