vol;début;fin;frequence
DL 1689B;14/06/2024;14/06/2024;5
DL 1689B;15/06/2024;15/06/2024;6
DL 1689B;16/06/2024;16/06/2024;7
DL 1689B;18/06/2024;18/06/2024;2
DL 1689B;19/06/2024;19/06/2024;3
DL 1689B;21/06/2024;21/06/2024;5
DL 1689B;22/06/2024;22/06/2024;6
DL 1689B;23/06/2024;23/06/2024;7
DL 1689B;24/06/2024;24/06/2024;1
DL 1689B;25/06/2024;25/06/2024;2
DL 1689B;26/06/2024;26/06/2024;3
DL 1689B;27/06/2024;27/06/2024;4
DL 1689B;28/06/2024;28/06/2024;5
DL 1689B;29/06/2024;29/06/2024;6
DL 1689B;30/06/2024;30/06/2024;7
DL 1689B;01/07/2024;01/07/2024;1
DL 1689B;02/07/2024;06/07/2024;26
DL 1689B;03/07/2024;03/07/2024;3
DL 1689B;04/07/2024;11/07/2024;4
DL 1689B;05/07/2024;12/07/2024;5
DL 1689B;07/07/2024;07/07/2024;7
DL 1689B;08/07/2024;08/07/2024;1
DL 1689B;09/07/2024;20/07/2024;26
DL 1689B;10/07/2024;10/07/2024;3
DL 1689B;14/07/2024;21/07/2024;7
DL 1689B;15/07/2024;22/07/2024;1
DL 1689B;17/07/2024;17/07/2024;3
DL 1689B;18/07/2024;25/07/2024;4
DL 1689B;19/07/2024;19/07/2024;5
DL 1689B;23/07/2024;03/08/2024;26
DL 1689B;24/07/2024;24/07/2024;3
DL 1689B;26/07/2024;26/07/2024;5
DL 1689B;28/07/2024;28/07/2024;7
DL 1689B;29/07/2024;05/08/2024;1
DL 1689B;31/07/2024;31/07/2024;3
DL 1689B;01/08/2024;08/08/2024;4
DL 1689B;02/08/2024;02/08/2024;5
DL 1689B;04/08/2024;04/08/2024;7
DL 1689B;06/08/2024;10/08/2024;26
DL 1689B;07/08/2024;07/08/2024;3
DL 1689B;09/08/2024;16/08/2024;5
DL 1689B;11/08/2024;11/08/2024;7
DL 1689B;12/08/2024;12/08/2024;1
DL 1689B;13/08/2024;17/08/2024;26
DL 1689B;14/08/2024;14/08/2024;3
DL 1689B;15/08/2024;22/08/2024;47
DL 1689B;19/08/2024;19/08/2024;1
DL 1689B;20/08/2024;31/08/2024;26
DL 1689B;21/08/2024;28/08/2024;3
DL 1689B;23/08/2024;23/08/2024;5
DL 1689B;25/08/2024;25/08/2024;7
DL 1689B;26/08/2024;26/08/2024;1
DL 1689B;29/08/2024;01/09/2024;47
DL 1689B;30/08/2024;04/09/2024;35
DL 1689B;02/09/2024;02/09/2024;1
DL 1689B;03/09/2024;07/09/2024;246
DL 1689B;06/09/2024;06/09/2024;5
DL 1689B;08/09/2024;08/09/2024;7
AF 483  ;20/01/2024;06/02/2024;12456
AF 483  ;21/01/2024;11/02/2024;37
AF 483  ;09/02/2024;12/02/2024;15
AF 483  ;10/02/2024;10/02/2024;6
AF 483  ;15/02/2024;29/03/2024;12456
AF 483  ;31/03/2024;07/04/2024;12457
AF 483  ;08/04/2024;14/04/2024;17
AF 483  ;09/04/2024;09/04/2024;2
AF 483  ;10/04/2024;12/04/2024;35
AF 483  ;11/04/2024;11/04/2024;4
AF 483  ;15/04/2024;17/04/2024;123
AF 483  ;18/04/2024;19/04/2024;45
AF 483  ;21/04/2024;21/04/2024;7
AF 483  ;22/04/2024;30/04/2024;124
AF 483  ;24/04/2024;28/04/2024;37
AF 483  ;26/04/2024;26/04/2024;5
AF 483  ;01/05/2024;05/05/2024;3457
AF 483  ;06/05/2024;13/05/2024;123457
AF 483  ;14/05/2024;21/05/2024;2
AF 483  ;15/05/2024;20/05/2024;13457
AF 483  ;22/05/2024;29/05/2024;123457
AF 483  ;30/05/2024;30/05/2024;4
AF 483  ;31/05/2024;31/05/2024;5
AF 483  ;02/06/2024;06/06/2024;347
AF 483  ;03/06/2024;10/06/2024;1257
AF 483  ;11/06/2024;20/06/2024;1234
AF 483  ;14/06/2024;14/06/2024;5
AF 483  ;16/06/2024;16/06/2024;7
AF 483  ;21/06/2024;25/06/2024;25
AF 483  ;22/06/2024;24/06/2024;167
AF 483  ;26/06/2024;25/10/2024;1234567
AF 483  ;26/10/2024;26/10/2024;6
DL 443  ;13/01/2024;09/03/2024;6
DL 443  ;14/01/2024;08/03/2024;123457
DL 443  ;10/03/2024;01/11/2024;123457
DL 443  ;16/03/2024;02/11/2024;6
AF 481  ;30/03/2024;30/03/2024;6
DL 2256 ;10/03/2024;24/03/2024;2357
DL 2256 ;11/03/2024;25/03/2024;1
DL 2256 ;14/03/2024;28/03/2024;46
DL 2256 ;26/03/2024;27/03/2024;23
DL 2256 ;29/03/2024;30/03/2024;56
DL 2256 ;31/03/2024;08/04/2024;1234567
DL 2256 ;09/04/2024;27/04/2024;1234567
DL 2256 ;28/04/2024;28/04/2024;7
DL 2256 ;29/04/2024;29/04/2024;1
DL 2256 ;30/04/2024;30/04/2024;2
DL 2256 ;01/05/2024;01/05/2024;3
DL 2256 ;02/05/2024;02/05/2024;4
DL 2256 ;03/05/2024;03/05/2024;5
DL 2256 ;04/05/2024;04/05/2024;6
DL 2256 ;05/05/2024;05/05/2024;7
DL 2256 ;06/05/2024;06/05/2024;1
DL 2256 ;07/05/2024;07/05/2024;2
DL 2256 ;08/05/2024;08/05/2024;3
DL 2256 ;09/05/2024;09/05/2024;4
DL 2256 ;10/05/2024;10/05/2024;5
DL 2256 ;11/05/2024;11/05/2024;6
DL 2256 ;12/05/2024;12/05/2024;7
DL 2256 ;13/05/2024;13/05/2024;1
DL 2256 ;14/05/2024;14/05/2024;2
DL 2256 ;15/05/2024;15/05/2024;3
DL 2256 ;16/05/2024;16/05/2024;4
DL 2256 ;17/05/2024;17/05/2024;5
DL 2256 ;18/05/2024;18/05/2024;6
DL 2256 ;19/05/2024;23/05/2024;47
DL 2256 ;20/05/2024;24/05/2024;15
DL 2256 ;21/05/2024;21/05/2024;2
DL 2256 ;22/05/2024;22/05/2024;3
DL 2256 ;25/05/2024;25/05/2024;6
DL 2256 ;26/05/2024;26/05/2024;7
DL 2256 ;27/05/2024;02/06/2024;157
DL 2256 ;28/05/2024;28/05/2024;2
DL 2256 ;29/05/2024;29/05/2024;3
DL 2256 ;30/05/2024;30/05/2024;4
DL 2256 ;01/06/2024;01/06/2024;6
DL 2256 ;03/06/2024;03/06/2024;1
DL 2256 ;04/06/2024;04/06/2024;2
DL 2256 ;05/06/2024;05/06/2024;3
DL 2256 ;06/06/2024;06/06/2024;4
DL 2256 ;08/06/2024;08/06/2024;6
DL 2256 ;09/06/2024;09/06/2024;7
DL 2256 ;10/06/2024;14/06/2024;1245
DL 2256 ;12/06/2024;22/06/2024;36
DL 2256 ;17/06/2024;23/06/2024;1247
DL 2256 ;21/06/2024;21/06/2024;5
DL 2256 ;24/06/2024;30/06/2024;1247
DL 2256 ;26/06/2024;26/06/2024;3
DL 2256 ;28/06/2024;28/06/2024;5
DL 2256 ;29/06/2024;29/06/2024;6
DL 2256 ;01/07/2024;01/07/2024;1
DL 2256 ;02/07/2024;02/07/2024;2
DL 2256 ;03/07/2024;06/07/2024;346
DL 2256 ;05/07/2024;05/07/2024;5
DL 2256 ;07/07/2024;07/07/2024;7
DL 2256 ;08/07/2024;26/08/2024;1
DL 2256 ;09/07/2024;09/07/2024;2
DL 2256 ;10/07/2024;10/07/2024;3
DL 2256 ;11/07/2024;20/07/2024;2346
DL 2256 ;12/07/2024;12/07/2024;5
DL 2256 ;14/07/2024;14/07/2024;7
DL 2256 ;19/07/2024;19/07/2024;5
DL 2256 ;21/07/2024;21/07/2024;7
DL 2256 ;23/07/2024;23/07/2024;2
DL 2256 ;24/07/2024;24/07/2024;3
DL 2256 ;25/07/2024;29/08/2024;46
DL 2256 ;26/07/2024;26/07/2024;5
DL 2256 ;28/07/2024;28/07/2024;7
DL 2256 ;30/07/2024;06/08/2024;2
DL 2256 ;31/07/2024;07/08/2024;3
DL 2256 ;02/08/2024;02/08/2024;5
DL 2256 ;04/08/2024;04/08/2024;7
DL 2256 ;09/08/2024;16/08/2024;5
DL 2256 ;11/08/2024;11/08/2024;7
DL 2256 ;13/08/2024;13/08/2024;2
DL 2256 ;14/08/2024;14/08/2024;3
DL 2256 ;18/08/2024;18/08/2024;7
DL 2256 ;20/08/2024;27/08/2024;2
DL 2256 ;21/08/2024;28/08/2024;3
DL 2256 ;23/08/2024;23/08/2024;5
DL 2256 ;25/08/2024;25/08/2024;7
DL 2256 ;30/08/2024;30/08/2024;5
DL 2256 ;31/08/2024;31/08/2024;6
DL 2256 ;01/09/2024;01/09/2024;7
DL 2256 ;02/09/2024;02/09/2024;1
DL 2256 ;03/09/2024;03/09/2024;2
DL 2256 ;04/09/2024;04/09/2024;3
DL 2256 ;05/09/2024;05/09/2024;4
DL 2256 ;06/09/2024;06/09/2024;5
DL 2256 ;07/09/2024;07/09/2024;6
DL 2256 ;08/09/2024;08/09/2024;7
DL 2256 ;10/09/2024;22/10/2024;2
DL 2256 ;11/09/2024;23/10/2024;3
DL 2256 ;12/09/2024;24/10/2024;4
DL 2256 ;13/09/2024;25/10/2024;5
DL 2256 ;14/09/2024;26/10/2024;6
DL 2256 ;15/09/2024;20/10/2024;7
DL 2256 ;16/09/2024;21/10/2024;1
AF 1604 ;31/03/2024;02/04/2024;27
AF 1604 ;01/04/2024;03/04/2024;13
AF 1604 ;04/04/2024;25/04/2024;4
AF 1604 ;05/04/2024;05/04/2024;5
AF 1604 ;06/04/2024;06/04/2024;6
AF 1604 ;07/04/2024;27/04/2024;267
AF 1604 ;08/04/2024;24/04/2024;13
AF 1604 ;12/04/2024;26/04/2024;5
AF 1604 ;28/04/2024;02/05/2024;247
AF 1604 ;29/04/2024;29/04/2024;1
AF 1604 ;01/05/2024;08/05/2024;3
AF 1604 ;03/05/2024;10/05/2024;5
AF 1604 ;04/05/2024;04/05/2024;6
AF 1604 ;05/05/2024;05/05/2024;7
AF 1604 ;06/05/2024;06/05/2024;1
AF 1604 ;07/05/2024;19/05/2024;247
AF 1604 ;11/05/2024;11/05/2024;6
AF 1604 ;13/05/2024;15/05/2024;13
AF 1604 ;17/05/2024;05/07/2024;5
AF 1604 ;18/05/2024;18/05/2024;6
AF 1604 ;20/05/2024;27/05/2024;1
AF 1604 ;21/05/2024;21/05/2024;2
AF 1604 ;22/05/2024;22/05/2024;3
AF 1604 ;23/05/2024;02/06/2024;47
AF 1604 ;25/05/2024;25/05/2024;6
AF 1604 ;28/05/2024;04/06/2024;2
AF 1604 ;29/05/2024;03/07/2024;3
AF 1604 ;01/06/2024;01/06/2024;6
AF 1604 ;03/06/2024;03/06/2024;1
AF 1604 ;06/06/2024;04/07/2024;24
AF 1604 ;08/06/2024;09/06/2024;67
AF 1604 ;10/06/2024;01/07/2024;1
AF 1604 ;15/06/2024;22/06/2024;6
AF 1604 ;16/06/2024;16/06/2024;7
AF 1604 ;23/06/2024;30/06/2024;67
AF 1604 ;06/07/2024;25/07/2024;1234567
AF 1604 ;26/07/2024;26/07/2024;5
AF 1604 ;27/07/2024;01/09/2024;1234567
AF 1604 ;02/09/2024;02/10/2024;13
AF 1604 ;03/09/2024;26/10/2024;2467
AF 1604 ;06/09/2024;04/10/2024;5
AF 1604 ;07/10/2024;21/10/2024;1
AF 1604 ;09/10/2024;23/10/2024;3
AF 1604 ;11/10/2024;18/10/2024;5
AF 1604 ;25/10/2024;25/10/2024;5
AF 699M ;26/01/2024;23/02/2024;5
AF 699M ;31/01/2024;26/03/2025;3
AF 699M ;08/03/2024;28/03/2025;5
AF 570  ;31/03/2024;06/04/2024;1234567
AF 570  ;07/04/2024;07/04/2024;7
AF 570  ;08/04/2024;24/04/2024;1234567
AF 570  ;25/04/2024;05/05/2024;1234567
AF 570  ;06/05/2024;26/10/2024;1234567
AF 9480 ;17/02/2024;02/03/2024;6
AF 9480 ;09/03/2024;16/03/2024;6
AF 9480 ;23/03/2024;23/03/2024;6
AF 9480 ;30/03/2024;30/03/2024;6
AF 250D ;12/02/2024;12/02/2024;1
AF 250D ;19/02/2024;19/02/2024;1
AF 250D ;22/02/2024;22/02/2024;4
AF 6151 ;25/02/2024;25/02/2024;7
AF 6151 ;03/03/2024;03/03/2024;7
AF 6151 ;10/03/2024;10/03/2024;7
AF 6151 ;17/03/2024;17/03/2024;7
AF 6151 ;24/03/2024;24/03/2024;7
DL 2258 ;12/02/2024;12/02/2024;1
DL 2258 ;13/02/2024;13/02/2024;2
DL 2258 ;14/02/2024;14/02/2024;3
DL 2258 ;15/02/2024;15/02/2024;4
DL 2258 ;16/02/2024;23/02/2024;5
DL 2258 ;17/02/2024;18/02/2024;67
DL 2258 ;19/02/2024;21/02/2024;13
DL 2258 ;20/02/2024;20/02/2024;2
DL 2258 ;22/02/2024;29/02/2024;4
DL 2258 ;24/02/2024;24/02/2024;6
DL 2258 ;25/02/2024;25/02/2024;7
DL 2258 ;26/02/2024;26/02/2024;1
DL 2258 ;27/02/2024;27/02/2024;2
DL 2258 ;28/02/2024;28/02/2024;3
DL 2258 ;01/03/2024;08/03/2024;5
DL 2258 ;02/03/2024;02/03/2024;6
DL 2258 ;03/03/2024;03/03/2024;7
DL 2258 ;04/03/2024;04/03/2024;1
DL 2258 ;05/03/2024;05/03/2024;2
DL 2258 ;06/03/2024;06/03/2024;3
DL 2258 ;07/03/2024;07/03/2024;4
DL 2258 ;09/03/2024;09/03/2024;6
KL 657  ;30/03/2024;30/03/2024;6
DL 1163 ;12/02/2024;12/02/2024;1
DL 1163 ;13/02/2024;13/02/2024;2
DL 1163 ;14/02/2024;14/02/2024;3
DL 1163 ;15/02/2024;15/02/2024;4
DL 1163 ;16/02/2024;16/02/2024;5
DL 1163 ;17/02/2024;17/02/2024;6
DL 1163 ;18/02/2024;18/02/2024;7
DL 1163 ;19/02/2024;21/02/2024;13
DL 1163 ;20/02/2024;20/02/2024;2
DL 1163 ;22/02/2024;22/02/2024;4
DL 1163 ;23/02/2024;23/02/2024;5
DL 1163 ;24/02/2024;24/02/2024;6
DL 1163 ;25/02/2024;25/02/2024;7
DL 1163 ;26/02/2024;29/02/2024;1234
DL 1163 ;01/03/2024;09/03/2024;1234567
DL 1163 ;10/03/2024;10/03/2024;7
DL 1163 ;11/03/2024;11/03/2024;1
DL 1163 ;12/03/2024;13/03/2024;23
DL 1163 ;14/03/2024;18/03/2024;1457
DL 1163 ;16/03/2024;23/03/2024;6
DL 1163 ;19/03/2024;19/03/2024;2
DL 1163 ;20/03/2024;20/03/2024;3
DL 1163 ;21/03/2024;25/03/2024;1457
DL 1163 ;26/03/2024;27/03/2024;23
DL 1163 ;28/03/2024;29/03/2024;45
DL 1163 ;30/03/2024;30/03/2024;6
DL 1163 ;31/03/2024;07/04/2024;7
DL 1163 ;01/04/2024;02/04/2024;12
DL 1163 ;03/04/2024;05/04/2024;35
DL 1163 ;04/04/2024;04/04/2024;4
DL 1163 ;06/04/2024;06/04/2024;6
DL 1163 ;08/04/2024;08/04/2024;1
DL 1163 ;09/04/2024;09/04/2024;2
DL 1163 ;10/04/2024;03/05/2024;35
DL 1163 ;11/04/2024;02/05/2024;4
DL 1163 ;13/04/2024;06/05/2024;126
DL 1163 ;14/04/2024;05/05/2024;7
DL 1163 ;07/05/2024;04/06/2024;126
DL 1163 ;08/05/2024;05/06/2024;35
DL 1163 ;09/05/2024;06/06/2024;4
DL 1163 ;12/05/2024;02/06/2024;7
DL 1163 ;07/06/2024;06/09/2024;35
DL 1163 ;08/06/2024;07/09/2024;126
DL 1163 ;09/06/2024;01/09/2024;7
DL 1163 ;13/06/2024;05/09/2024;4
DL 1163 ;08/09/2024;25/10/2024;357
DL 1163 ;09/09/2024;26/10/2024;1246
AF 638  ;30/01/2024;30/03/2024;1234567
AF 638  ;31/03/2024;31/03/2024;7
AF 638  ;01/04/2024;05/05/2024;1234567
AF 638  ;06/05/2024;26/10/2024;1234567
AF 412  ;30/01/2024;12/02/2024;1234567
AF 412  ;13/02/2024;13/02/2024;2
AF 412  ;14/02/2024;30/03/2024;1234567
AF 713  ;11/02/2024;25/02/2024;124567
AF 713  ;26/02/2024;26/02/2024;1
AF 713  ;27/02/2024;27/02/2024;2
AF 713  ;28/02/2024;06/03/2024;12357
AF 713  ;09/03/2024;09/03/2024;6
AF 713  ;10/03/2024;12/03/2024;27
AF 713  ;11/03/2024;11/03/2024;1
AF 713  ;16/03/2024;16/03/2024;6
AF 713  ;17/03/2024;17/03/2024;7
AF 713  ;18/03/2024;22/03/2024;15
AF 713  ;20/03/2024;20/03/2024;3
AF 713  ;24/03/2024;24/03/2024;7
AF 713  ;25/03/2024;29/03/2024;135
AF 713  ;31/03/2024;31/03/2024;7
AF 7317 ;06/05/2024;06/05/2024;1
AF 7317 ;07/05/2024;07/05/2024;2
AF 7317 ;08/05/2024;13/05/2024;137
AF 7317 ;09/05/2024;09/05/2024;4
AF 7317 ;10/05/2024;11/05/2024;56
AF 7317 ;14/05/2024;21/05/2024;2
AF 7317 ;15/05/2024;20/05/2024;13
AF 7317 ;16/05/2024;16/05/2024;4
AF 7317 ;17/05/2024;17/05/2024;5
AF 7317 ;18/05/2024;18/05/2024;6
AF 7317 ;19/05/2024;19/05/2024;7
AF 7317 ;22/05/2024;29/05/2024;137
AF 7317 ;23/05/2024;30/05/2024;4
AF 7317 ;24/05/2024;24/05/2024;5
AF 7317 ;25/05/2024;25/05/2024;6
AF 7317 ;28/05/2024;28/05/2024;2
AF 7317 ;31/05/2024;31/05/2024;5
AF 7317 ;01/06/2024;01/06/2024;6
AF 7317 ;02/06/2024;02/06/2024;7
AF 7317 ;03/06/2024;09/06/2024;137
AF 7317 ;04/06/2024;05/07/2024;2456
AF 7317 ;10/06/2024;17/06/2024;1
AF 7317 ;12/06/2024;16/06/2024;37
AF 7317 ;19/06/2024;24/06/2024;137
AF 7317 ;26/06/2024;26/06/2024;3
AF 7317 ;30/06/2024;03/07/2024;137
AF 7317 ;02/09/2024;23/10/2024;137
AF 7317 ;03/09/2024;26/10/2024;2456
AF 938D ;12/02/2024;12/02/2024;1
AF 938D ;19/02/2024;19/02/2024;1
KL 8462 ;31/10/2023;30/03/2024;23456
AF 6006 ;16/02/2024;16/02/2024;5
AF 6006 ;18/02/2024;18/02/2024;7
AF 6006 ;25/02/2024;25/02/2024;7
AF 6006 ;03/03/2024;03/03/2024;7
AF 6006 ;04/03/2024;04/03/2024;1
AF 6006 ;05/03/2024;05/03/2024;2
AF 6006 ;06/03/2024;06/03/2024;3
AF 6006 ;07/03/2024;07/03/2024;4
AF 6006 ;08/03/2024;15/03/2024;5
AF 6006 ;10/03/2024;10/03/2024;7
AF 6006 ;11/03/2024;11/03/2024;1
AF 6006 ;12/03/2024;12/03/2024;2
AF 6006 ;13/03/2024;13/03/2024;3
AF 6006 ;14/03/2024;21/03/2024;4
AF 6006 ;17/03/2024;17/03/2024;7
AF 6006 ;18/03/2024;18/03/2024;1
AF 6006 ;19/03/2024;19/03/2024;2
AF 6006 ;20/03/2024;20/03/2024;3
AF 6006 ;22/03/2024;22/03/2024;5
AF 6006 ;24/03/2024;24/03/2024;7
AF 6006 ;25/03/2024;25/03/2024;1
AF 6006 ;26/03/2024;26/03/2024;2
AF 6006 ;27/03/2024;27/03/2024;3
AF 6006 ;28/03/2024;28/03/2024;4
AF 6006 ;29/03/2024;29/03/2024;5
AF 6006 ;01/04/2024;01/04/2024;1
AF 6006 ;02/04/2024;23/04/2024;2
AF 6006 ;03/04/2024;03/04/2024;3
AF 6006 ;04/04/2024;26/04/2024;45
AF 6006 ;08/04/2024;29/04/2024;1
AF 6006 ;10/04/2024;01/05/2024;3
AF 6006 ;03/05/2024;03/05/2024;5
AF 6006 ;06/05/2024;06/05/2024;1
AF 6006 ;07/05/2024;09/07/2024;2
AF 6006 ;09/05/2024;09/05/2024;4
AF 6006 ;13/05/2024;13/05/2024;1
AF 6006 ;15/05/2024;15/05/2024;3
AF 6006 ;16/05/2024;12/07/2024;45
AF 6006 ;20/05/2024;01/07/2024;1
AF 6006 ;22/05/2024;10/07/2024;3
AF 6006 ;26/07/2024;26/07/2024;5
AF 6006 ;05/08/2024;21/10/2024;1
AF 6006 ;06/08/2024;22/10/2024;2
AF 6006 ;07/08/2024;23/10/2024;3
AF 6006 ;08/08/2024;25/10/2024;45
KL 9731 ;29/10/2023;26/03/2024;1234567
DL 2257 ;10/03/2024;10/03/2024;7
DL 2257 ;11/03/2024;11/03/2024;1
DL 2257 ;12/03/2024;19/03/2024;2
DL 2257 ;13/03/2024;27/03/2024;3
DL 2257 ;14/03/2024;14/03/2024;4
DL 2257 ;15/03/2024;17/03/2024;57
DL 2257 ;16/03/2024;23/03/2024;6
DL 2257 ;18/03/2024;25/03/2024;1
DL 2257 ;21/03/2024;21/03/2024;4
DL 2257 ;22/03/2024;22/03/2024;5
DL 2257 ;24/03/2024;24/03/2024;7
DL 2257 ;26/03/2024;26/03/2024;2
DL 2257 ;28/03/2024;28/03/2024;4
DL 2257 ;29/03/2024;29/03/2024;5
DL 2257 ;30/03/2024;30/03/2024;6
DL 2257 ;31/03/2024;31/03/2024;7
DL 2257 ;01/04/2024;01/04/2024;1
DL 2257 ;02/04/2024;02/04/2024;2
DL 2257 ;03/04/2024;03/04/2024;3
DL 2257 ;04/04/2024;04/04/2024;4
DL 2257 ;05/04/2024;07/04/2024;57
DL 2257 ;06/04/2024;06/04/2024;6
DL 2257 ;08/04/2024;08/04/2024;1
DL 2257 ;11/04/2024;11/04/2024;4
DL 2257 ;12/04/2024;21/04/2024;57
DL 2257 ;15/04/2024;25/04/2024;14
DL 2257 ;26/04/2024;26/04/2024;5
DL 2257 ;28/04/2024;03/05/2024;57
DL 2257 ;29/04/2024;06/05/2024;1
DL 2257 ;02/05/2024;02/05/2024;4
DL 2257 ;05/05/2024;05/05/2024;7
DL 2257 ;07/06/2024;14/06/2024;145
DL 2257 ;08/06/2024;08/06/2024;6
DL 2257 ;09/06/2024;09/06/2024;7
DL 2257 ;11/06/2024;11/06/2024;2
DL 2257 ;12/06/2024;12/06/2024;3
DL 2257 ;15/06/2024;15/06/2024;6
DL 2257 ;16/06/2024;17/06/2024;17
DL 2257 ;18/06/2024;18/06/2024;2
DL 2257 ;19/06/2024;19/06/2024;3
DL 2257 ;20/06/2024;20/06/2024;4
DL 2257 ;21/06/2024;21/06/2024;5
DL 2257 ;22/06/2024;22/06/2024;6
DL 2257 ;23/06/2024;30/06/2024;7
DL 2257 ;24/06/2024;24/06/2024;1
DL 2257 ;25/06/2024;25/06/2024;2
DL 2257 ;26/06/2024;26/06/2024;3
DL 2257 ;27/06/2024;27/06/2024;4
DL 2257 ;28/06/2024;28/06/2024;5
DL 2257 ;29/06/2024;29/06/2024;6
DL 2257 ;01/07/2024;01/07/2024;1
DL 2257 ;02/07/2024;02/07/2024;2
DL 2257 ;03/07/2024;10/07/2024;3
DL 2257 ;04/07/2024;18/07/2024;4
DL 2257 ;05/07/2024;05/07/2024;5
DL 2257 ;06/07/2024;06/07/2024;6
DL 2257 ;07/07/2024;07/07/2024;7
DL 2257 ;08/07/2024;08/07/2024;1
DL 2257 ;09/07/2024;09/07/2024;2
DL 2257 ;12/07/2024;19/07/2024;5
DL 2257 ;13/07/2024;13/07/2024;6
DL 2257 ;14/07/2024;14/07/2024;7
DL 2257 ;15/07/2024;15/07/2024;1
DL 2257 ;16/07/2024;16/07/2024;2
DL 2257 ;17/07/2024;17/07/2024;3
DL 2257 ;20/07/2024;20/07/2024;6
DL 2257 ;21/07/2024;04/08/2024;7
DL 2257 ;22/07/2024;05/08/2024;1
DL 2257 ;23/07/2024;23/07/2024;2
DL 2257 ;24/07/2024;24/07/2024;3
DL 2257 ;25/07/2024;15/08/2024;4
DL 2257 ;26/07/2024;26/07/2024;5
DL 2257 ;27/07/2024;03/08/2024;6
DL 2257 ;30/07/2024;30/07/2024;2
DL 2257 ;31/07/2024;31/07/2024;3
DL 2257 ;02/08/2024;02/08/2024;5
DL 2257 ;06/08/2024;06/08/2024;2
DL 2257 ;07/08/2024;07/08/2024;3
DL 2257 ;09/08/2024;16/08/2024;15
DL 2257 ;10/08/2024;10/08/2024;6
DL 2257 ;11/08/2024;25/08/2024;7
DL 2257 ;13/08/2024;13/08/2024;2
DL 2257 ;14/08/2024;21/08/2024;3
DL 2257 ;17/08/2024;24/08/2024;6
DL 2257 ;19/08/2024;26/08/2024;1
DL 2257 ;20/08/2024;27/08/2024;2
DL 2257 ;22/08/2024;22/08/2024;4
DL 2257 ;23/08/2024;23/08/2024;5
DL 2257 ;28/08/2024;01/09/2024;37
DL 2257 ;29/08/2024;29/08/2024;4
DL 2257 ;30/08/2024;30/08/2024;5
DL 2257 ;31/08/2024;31/08/2024;6
DL 2257 ;02/09/2024;02/09/2024;1
DL 2257 ;03/09/2024;03/09/2024;2
DL 2257 ;04/09/2024;04/09/2024;3
DL 2257 ;05/09/2024;05/09/2024;4
DL 2257 ;06/09/2024;06/09/2024;5
DL 2257 ;07/09/2024;07/09/2024;6
DL 2257 ;08/09/2024;08/09/2024;7
DL 2257 ;09/09/2024;27/09/2024;135
DL 2257 ;10/09/2024;05/10/2024;2467
DL 2257 ;30/09/2024;06/10/2024;1357
DL 2257 ;07/10/2024;13/10/2024;14567
DL 2257 ;08/10/2024;09/10/2024;23
DL 2257 ;14/10/2024;26/10/2024;1234567
AF 697D ;10/02/2024;10/02/2024;6
AF 697D ;13/02/2024;13/02/2024;2
AF 697D ;17/02/2024;17/02/2024;6
DL 1560 ;12/02/2024;14/02/2024;123
DL 1560 ;16/02/2024;16/02/2024;5
DL 1560 ;19/02/2024;19/02/2024;1
DL 1560 ;20/02/2024;20/02/2024;2
DL 1560 ;21/02/2024;21/02/2024;3
DL 1560 ;22/02/2024;22/02/2024;4
DL 1560 ;23/02/2024;23/02/2024;5
DL 1560 ;25/02/2024;25/02/2024;7
DL 1560 ;26/02/2024;29/02/2024;14
DL 1560 ;27/02/2024;27/02/2024;2
DL 1560 ;28/02/2024;28/02/2024;3
DL 1560 ;01/03/2024;07/03/2024;1457
DL 1560 ;05/03/2024;05/03/2024;2
DL 1560 ;06/03/2024;06/03/2024;3
DL 1560 ;08/03/2024;08/03/2024;5
CA 4236 ;26/11/2023;24/03/2024;7
DL 2766 ;07/02/2024;12/02/2024;1345
DL 2766 ;13/02/2024;13/02/2024;2
DL 2766 ;14/02/2024;14/02/2024;3
DL 2766 ;15/02/2024;15/02/2024;4
DL 2766 ;16/02/2024;16/02/2024;5
DL 2766 ;17/02/2024;17/02/2024;6
DL 2766 ;18/02/2024;18/02/2024;7
DL 2766 ;19/02/2024;04/03/2024;1
DL 2766 ;20/02/2024;20/02/2024;2
DL 2766 ;21/02/2024;21/02/2024;3
DL 2766 ;22/02/2024;08/03/2024;457
DL 2766 ;27/02/2024;05/03/2024;2
DL 2766 ;28/02/2024;28/02/2024;3
DL 2766 ;06/03/2024;06/03/2024;3
DL 2268 ;06/02/2024;18/02/2024;2357
DL 2268 ;12/02/2024;29/02/2024;14
DL 2268 ;17/02/2024;24/02/2024;6
DL 2268 ;20/02/2024;27/02/2024;257
DL 2268 ;21/02/2024;28/02/2024;3
DL 2268 ;01/03/2024;05/03/2024;257
DL 2268 ;02/03/2024;09/03/2024;6
DL 2268 ;04/03/2024;04/03/2024;1
DL 2268 ;06/03/2024;06/03/2024;3
DL 2268 ;07/03/2024;07/03/2024;4
DL 2268 ;08/03/2024;08/03/2024;5
AF 6722 ;26/01/2024;29/03/2024;5
AF 6722 ;05/04/2024;25/10/2024;5
AF 929  ;26/01/2024;09/02/2024;57
AF 929  ;05/02/2024;25/03/2024;1
AF 929  ;16/02/2024;16/02/2024;5
AF 929  ;18/02/2024;22/03/2024;57
AF 929  ;29/03/2024;29/03/2024;5
